user,item,error
0,0,0.6747554
1,0,0.0028651268
2,0,0.63726884
3,0,0.313318
4,0,0.9817487
5,0,0.45961154
6,0,0.50892615
7,0,0.016794318
8,0,0.21243833
9,0,0.12437963
10,0,0.0
11,0,0.87445855
12,0,0.039551627
13,0,0.11146467
14,0,4.1254883e-05
15,0,0.9205402
16,0,0.3577096
17,0,0.0
18,0,0.036586173
19,0,0.16571349
20,0,0.0
21,0,0.04457896
22,0,0.058734726
23,1,0.056309666
24,1,0.17488009
25,1,0.9783683
26,1,0.8957265
27,1,0.14793232
28,1,1.0876615
29,1,1.165578
30,1,0.5225219
31,1,0.47084543
32,1,0.102482826
33,1,0.4312798
34,1,0.15893754
35,1,1.3592844
36,1,0.91464746
37,1,1.4998327
38,2,0.6301273
39,2,0.6178264
40,2,1.3830694
41,2,0.31076732
42,2,1.6686845
43,2,0.0
44,2,0.010748681
45,2,0.48492604
46,2,0.0
47,2,0.08061073
48,2,0.02800979
49,2,0.0
50,2,2.797625
51,2,0.0
52,2,0.15020747
53,2,0.0
12,2,2.1055286e-05
54,2,0.272228
13,2,0.0008324371
55,2,0.08231547
56,2,0.041173898
57,2,0.29707965
58,2,0.604462
59,2,0.4024493
60,2,0.2708693
61,2,0.0049364744
62,2,0.21144345
63,2,0.0
64,2,0.07344715
65,2,0.25387537
66,2,0.0
67,2,0.6763019
68,2,0.17495348
69,2,0.09677105
70,2,0.05005046
71,2,0.011374705
72,2,0.11728223
73,2,0.0
74,2,0.0
75,2,0.0
76,2,0.0
77,2,0.6110924
78,2,0.50990933
79,2,0.01208734
80,2,0.0028937845
81,2,0.0
82,2,0.29133326
83,3,0.94697964
84,3,2.7785115
85,3,0.037193373
86,3,0.0
87,3,0.049955986
88,3,0.00568809
89,3,0.0
90,3,0.0
91,3,0.044986017
92,3,4.0137763
93,3,10.554672
94,3,0.15119559
95,3,0.27315181
96,3,0.2135523
97,3,0.13045122
98,3,0.012283886
99,3,0.8127482
100,3,0.31011745
101,3,0.049171064
2,3,1.792439
102,3,0.0
103,3,0.6392719
104,3,0.035318084
105,3,0.003646318
106,3,0.07522877
107,3,0.0
108,3,1.3246392
109,3,0.15286517
110,3,0.031178795
111,3,0.0
112,3,0.41480178
113,3,0.86427987
114,3,0.06773582
115,3,0.9822439
116,3,0.21728408
117,3,0.19258131
118,3,0.24571837
119,3,0.44595295
120,3,0.0
121,3,0.47327343
122,3,0.102319255
123,3,0.19061558
124,3,0.0008749551
125,3,0.35422623
126,3,0.020665077
127,3,0.0
128,3,0.3558884
129,3,1.1911168
130,3,0.14111322
131,3,0.00038225244
132,3,4.1043496
133,3,1.5956713
134,3,0.47674584
135,3,0.0
136,3,2.0835326
137,3,0.16865164
138,3,0.6760721
139,3,3.1937249
140,3,0.023464441
141,3,0.0
142,3,0.3460102
143,3,0.06391362
144,3,0.0075385207
145,3,0.0
146,3,0.53098583
147,3,0.0
148,3,1.3365681e-05
149,3,0.0027072292
150,3,0.13254206
151,3,0.44416198
152,3,0.2114531
153,3,0.21283147
154,3,0.07515633
155,3,0.3876178
156,3,0.024136353
157,3,0.47724706
158,3,0.019354403
159,3,0.001795446
160,3,2.1546514
161,3,0.0
162,3,0.70445997
54,3,0.3947905
163,3,10.349429
164,3,0.22732456
13,3,0.0007191943
165,3,0.79453844
166,3,0.0
167,3,0.84767896
168,3,1.4208286
169,3,0.05447216
170,3,0.0
171,3,1.3419106
172,3,0.061614335
173,3,0.0
174,3,0.12752518
175,3,1.997607
176,3,2.917074
177,3,0.036789116
178,3,0.0
179,3,0.34919092
180,3,2.0910506
181,3,1.4919304
182,3,0.16704464
183,3,0.84843427
184,3,0.21814825
185,3,0.0027733757
186,3,0.0038410486
187,3,0.032780766
188,3,0.22943103
189,3,0.07403943
190,3,0.3957306
191,3,0.0
192,3,1.236061
193,3,0.0
194,3,2.6400144
195,3,0.33781075
196,3,0.058093958
197,3,0.13447426
198,3,0.0
199,3,0.56900966
200,3,0.011379587
201,3,0.046626788
202,3,1.1184194
203,3,0.061277702
204,3,0.10066558
205,3,0.0
206,3,0.040362567
207,3,1.9216474
78,3,0.54644924
208,3,0.19709218
81,3,0.93506503
209,3,0.17205325
210,3,0.014008648
211,3,0.3818433
82,3,0.24787736
212,4,0.08785074
213,4,0.18451212
112,4,0.47611982
214,4,0.0
215,4,0.10357534
216,4,0.2649548
130,4,2.7822948
217,4,0.50331354
218,4,0.11576634
219,4,0.031120222
54,4,0.2771623
220,4,0.0
221,4,0.0
222,4,0.02444313
223,4,0.13515252
224,4,0.16370475
225,4,0.104328044
226,4,0.0
227,4,0.38242695
228,4,0.0
229,5,1.0085192
230,5,0.0
231,5,0.13242508
232,5,0.081353255
233,5,0.14052667
234,6,1.0937779
235,6,0.41177556
236,6,0.0410089
237,6,0.018521732
238,6,0.109508984
239,6,0.22667208
234,7,0.31738493
235,7,0.014091847
236,7,0.0
237,7,0.07186062
238,7,0.021140343
239,7,0.0
234,8,0.12279384
131,8,1.0
240,8,0.4003714
236,8,0.0
237,8,0.076724745
238,8,0.06783985
239,8,0.0
241,8,0.30622998
242,8,0.12452026
243,8,0.13093251
244,9,0.0073792725
245,9,0.060815632
246,9,0.030052323
113,9,0.5861437
247,9,0.0
131,9,0.0
248,9,0.0
249,9,0.2178606
236,9,0.0
250,9,1.1610065
237,9,0.17439029
238,9,0.07613706
251,9,0.009046626
239,9,0.0
60,9,0.4291496
252,9,0.103444934
81,9,0.02280187
253,9,0.15939526
254,10,0.0
255,10,0.03907644
256,10,0.094409905
257,10,0.2982118
131,10,0.024129244
258,10,0.0060611214
