user,item,error
0,0,0.8385082
1,0,0.0005351265
2,0,0.5651933
3,0,0.2554144
4,0,1.0
5,0,0.3756017
6,0,0.550636
7,0,0.033745196
8,0,0.19646946
9,0,0.06830565
10,0,0.0
11,0,0.91623557
12,0,0.012216964
13,0,0.0581979
14,0,0.0065004383
15,0,0.84543705
16,0,0.46414784
17,0,0.001848896
18,0,0.03693028
19,0,0.17917423
20,0,0.0
21,0,0.038030833
22,0,0.09490606
23,1,0.0049625738
24,1,0.1462535
25,1,0.74709696
26,1,0.6395022
27,1,0.049448907
28,1,1.4728311
29,1,0.8120047
30,1,0.770274
31,1,0.5515177
32,1,0.18085788
33,1,0.57644993
34,1,0.07611759
35,1,1.0355206
36,1,0.3925729
37,1,1.0344476
38,2,0.5886719
39,2,0.66482294
40,2,1.5039591
41,2,0.26233014
42,2,1.594099
43,2,0.0
44,2,0.01236106
45,2,0.35710236
46,2,0.0
47,2,0.034699623
48,2,0.12824889
49,2,0.0
50,2,3.3685474
51,2,0.0
52,2,0.12927003
53,2,0.0
12,2,0.0
54,2,0.19825311
13,2,0.0
55,2,0.0630613
56,2,0.02252049
57,2,0.19802049
58,2,0.42906526
59,2,0.3615528
60,2,0.30260408
61,2,0.0
62,2,0.06454759
63,2,0.0
64,2,0.06170598
65,2,0.21533781
66,2,0.0
67,2,0.89916235
68,2,0.09081822
69,2,0.037926104
70,2,0.04718238
71,2,0.0070228125
72,2,0.028722934
73,2,0.0
74,2,0.0
75,2,0.00024997158
76,2,0.0
77,2,0.5214956
78,2,0.31321928
79,2,0.009462383
80,2,0.00096666353
81,2,6.3876345e-05
82,2,0.11005738
83,3,0.6839726
84,3,3.0509243
85,3,0.0029440199
86,3,0.0
87,3,0.03848523
88,3,0.0
89,3,0.0
90,3,0.0
91,3,0.010298579
92,3,4.33471
93,3,10.96404
94,3,0.043576267
95,3,0.4056713
96,3,0.1821149
97,3,0.17096634
98,3,0.004713773
99,3,0.40927824
100,3,0.33206084
101,3,0.0063615935
