item,1992
0,0.2505129873752594
1,0.21647903323173523
2,0.22940386831760406
3,0.22826747596263885
4,0.21432581543922424
5,0.1907571256160736
6,0.2223663479089737
7,0.23108486831188202
8,0.23967187106609344
9,0.20545531809329987
10,0.2389344871044159
11,0.27509599924087524
12,0.23657172918319702
13,0.2157776802778244
14,0.23101553320884705
15,0.2167295515537262
16,0.2222466617822647
17,0.23969623446464539
18,0.22107407450675964
19,0.2085690200328827
20,0.19848139584064484
21,0.2492682933807373
22,0.21484774351119995
23,0.21422815322875977
24,0.22010847926139832
25,0.2142626792192459
26,0.2506413757801056
27,0.22012846171855927
28,0.2279859483242035
29,0.21580833196640015
30,0.24347171187400818
31,0.2057676464319229
32,0.22160668671131134
33,0.22416818141937256
34,0.21566756069660187
35,0.22217512130737305
36,0.24456356465816498
37,0.19139964878559113
38,0.23224464058876038
39,0.25582581758499146
40,0.2054429054260254
41,0.20208115875720978
42,0.21549169719219208
43,0.1992410272359848
44,0.2429211139678955
45,0.20032459497451782
46,0.2753525376319885
47,0.20607736706733704
48,0.2483336180448532
49,0.24235600233078003
50,0.24921108782291412
51,0.26172468066215515
52,0.2594965100288391
53,0.22519007325172424
54,0.20284590125083923
55,0.20569562911987305
56,0.20851631462574005
57,0.21676397323608398
58,0.2359723001718521
59,0.25638747215270996
60,0.23001417517662048
61,0.19460174441337585
62,0.21644316613674164
63,0.21804216504096985
64,0.19922557473182678
65,0.20141801238059998
66,0.2447981834411621
67,0.2092897593975067
68,0.2219419926404953
69,0.211927130818367
70,0.23671360313892365
71,0.2553772032260895
72,0.23242871463298798
73,0.17447341978549957
74,0.2385907620191574
75,0.2353047877550125
76,0.24784515798091888
77,0.2119004875421524
78,0.2507663369178772
79,0.2534887194633484
80,0.2439931333065033
81,0.2413320243358612
82,0.2027156502008438
83,0.22730062901973724
84,0.24102191627025604
85,0.2307349592447281
86,0.21475957334041595
87,0.23365968465805054
88,0.22147589921951294
89,0.22428347170352936
90,0.22984737157821655
91,0.21875393390655518
92,0.1899694949388504
93,0.20993471145629883
94,0.23453731834888458
95,0.20453546941280365
96,0.2646389305591583
97,0.257386714220047
98,0.25583624839782715
99,0.22881004214286804
100,0.20951034128665924
101,0.22829405963420868
102,0.20064957439899445
103,0.23946642875671387
104,0.2758801281452179
105,0.20481017231941223
106,0.20186689496040344
107,0.2184911072254181
108,0.23936466872692108
109,0.2490570843219757
110,0.24062737822532654
111,0.21368005871772766
112,0.2235022783279419
113,0.26204627752304077
114,0.25804615020751953
115,0.21581533551216125
116,0.23168940842151642
117,0.20148196816444397
118,0.25173261761665344
119,0.2581427991390228
120,0.24756935238838196
121,0.20716296136379242
122,0.21577517688274384
123,0.23525431752204895
124,0.26708054542541504
125,0.25427743792533875
126,0.20607897639274597
127,0.2103164792060852
128,0.24193553626537323
129,0.2446613609790802
130,0.24460884928703308
131,0.24346321821212769
132,0.23350262641906738
133,0.2548651695251465
134,0.22174692153930664
135,0.26793622970581055
136,0.2544328272342682
137,0.1943136304616928
138,0.22675113379955292
139,0.23509162664413452
140,0.2009040266275406
141,0.23629531264305115
142,0.2209274023771286
143,0.23111990094184875
144,0.19164898991584778
145,0.23746073246002197
146,0.20566551387310028
147,0.2284405380487442
148,0.19768178462982178
149,0.30256175994873047
150,0.22129903733730316
151,0.21150760352611542
152,0.2014254927635193
153,0.24595414102077484
154,0.20160731673240662
155,0.24657389521598816
156,0.21648569405078888
157,0.2159830778837204
158,0.22746852040290833
159,0.26880860328674316
160,0.20525884628295898
161,0.2424052208662033
162,0.2455795556306839
163,0.24060580134391785
164,0.23028913140296936
165,0.25428125262260437
166,0.2618255913257599
167,0.232619509100914
168,0.21928773820400238
169,0.24569058418273926
170,0.24129799008369446
171,0.21193931996822357
172,0.22218212485313416
173,0.21545372903347015
174,0.18585269153118134
175,0.1908339112997055
176,0.23253606259822845
177,0.22624850273132324
178,0.2508663833141327
179,0.2464059293270111
180,0.23252086341381073
181,0.22378061711788177
182,0.22132283449172974
183,0.22247472405433655
184,0.2321355640888214
185,0.24199572205543518
186,0.2476622611284256
187,0.2339436113834381
188,0.23700451850891113
189,0.2312447726726532
190,0.23129405081272125
191,0.23033423721790314
192,0.2470386028289795
193,0.25089800357818604
194,0.20926187932491302
195,0.2128078043460846
196,0.22593490779399872
197,0.22548522055149078
198,0.22271306812763214
199,0.23620609939098358
200,0.22079932689666748
201,0.21627871692180634
202,0.21660426259040833
203,0.24951651692390442
204,0.2401564121246338
205,0.24298222362995148
206,0.2120930701494217
207,0.2757810950279236
208,0.20352694392204285
209,0.22485177218914032
210,0.24366696178913116
211,0.22907142341136932
212,0.18293608725070953
213,0.23530353605747223
214,0.21348649263381958
215,0.2466907948255539
216,0.23557564616203308
217,0.23398227989673615
218,0.22322820127010345
219,0.23197095096111298
220,0.19330647587776184
221,0.21181249618530273
222,0.26015815138816833
223,0.2466091811656952
224,0.24358852207660675
225,0.23292450606822968
226,0.1908656507730484
227,0.18489496409893036
228,0.21189244091510773
229,0.22358722984790802
230,0.1878926157951355
231,0.20452821254730225
232,0.22415950894355774
233,0.21546687185764313
234,0.22120821475982666
235,0.2660585939884186
236,0.24926623702049255
237,0.20120586454868317
238,0.2758576273918152
239,0.2332913875579834
240,0.21014446020126343
241,0.2016575187444687
242,0.21888859570026398
243,0.22609882056713104
244,0.24030587077140808
245,0.20651839673519135
246,0.2362140268087387
247,0.2102566808462143
248,0.2552337348461151
249,0.2575238347053528
250,0.24418434500694275
251,0.2096499651670456
252,0.23928268253803253
253,0.22252157330513
254,0.21659135818481445
255,0.19168628752231598
256,0.2874833643436432
257,0.24071229994297028
258,0.21052175760269165
259,0.24886098504066467
260,0.20260712504386902
261,0.2154579758644104
262,0.22286756336688995
263,0.22293660044670105
264,0.23812000453472137
265,0.24386551976203918
266,0.22785641252994537
267,0.2176186442375183
268,0.24395634233951569
269,0.2349083423614502
270,0.23496034741401672
271,0.25240346789360046
272,0.22788655757904053
273,0.26435375213623047
274,0.23051203787326813
275,0.23404227197170258
276,0.23274554312229156
277,0.22728605568408966
278,0.2173289805650711
279,0.22974736988544464
280,0.2302326261997223
281,0.2354513555765152
282,0.2109980434179306
283,0.22994157671928406
284,0.23734891414642334
285,0.21410365402698517
286,0.2179354429244995
287,0.24860772490501404
288,0.1991993635892868
289,0.2255791276693344
290,0.2173706293106079
291,0.1973176747560501
292,0.2274102419614792
293,0.2340332418680191
294,0.19310306012630463
295,0.20348861813545227
296,0.2165234088897705
297,0.21938268840312958
298,0.238847017288208
299,0.23012560606002808
300,0.24953626096248627
301,0.2577366530895233
302,0.227573424577713
303,0.2562562823295593
304,0.211334690451622
305,0.2372981458902359
306,0.18867146968841553
307,0.21966691315174103
308,0.24487216770648956
309,0.1835172325372696
310,0.21721109747886658
311,0.24191945791244507
312,0.20875847339630127
313,0.22600118815898895
314,0.18906500935554504
315,0.2080383598804474
316,0.22986571490764618
317,0.2521456480026245
318,0.20920749008655548
319,0.2122849076986313
320,0.24676163494586945
321,0.19785630702972412
322,0.26624101400375366
323,0.23803910613059998
324,0.2168479859828949
325,0.2683592736721039
326,0.21451391279697418
327,0.21303248405456543
328,0.20105373859405518
329,0.22345541417598724
330,0.2320747673511505
331,0.22985605895519257
332,0.22497977316379547
333,0.21909518539905548
334,0.21431942284107208
335,0.20634013414382935
336,0.22949586808681488
337,0.257434606552124
338,0.24716661870479584
339,0.2529231011867523
340,0.2498473972082138
341,0.2626159191131592
342,0.24360959231853485
343,0.28372180461883545
344,0.24141904711723328
345,0.24206006526947021
346,0.2214735597372055
347,0.218264639377594
348,0.23163363337516785
349,0.20166067779064178
350,0.22634443640708923
351,0.21208271384239197
352,0.23773005604743958
353,0.23556232452392578
354,0.19140270352363586
355,0.21752488613128662
356,0.19043418765068054
357,0.21887823939323425
358,0.2156117856502533
359,0.2518821358680725
360,0.24581407010555267
361,0.21019427478313446
362,0.21571117639541626
363,0.22859592735767365
364,0.24954833090305328
365,0.22012336552143097
