user,item,error
0,0,1.1774166
1,0,0.5424973
2,0,4.3317957
3,0,0.08197257
4,0,0.9650244
5,0,1.0844126
6,1,0.747113
7,1,0.00424437
8,1,1.7434657
9,1,0.0009915805
10,1,0.014873002
11,2,0.013353244
12,2,0.6911901
13,2,0.008717059
14,2,1.1013997
15,2,0.47480562
16,3,0.60724825
17,3,0.44400755
13,3,1.5038685
8,3,0.6955737
18,3,1.3750226
19,3,0.4015538
10,3,0.39173922
20,3,0.0012472192
21,3,0.49289927
22,3,0.70860916
23,4,1.7839277
24,4,0.20925824
25,4,1.313806
26,4,0.3733374
27,4,1.3195878
28,4,2.112451
29,4,3.7544117
30,4,0.109251134
31,4,0.5522376
32,4,1.2528974
33,4,0.5394376
34,4,0.13399069
35,4,1.6292776
36,4,11.689953
37,4,0.069621965
38,4,0.030984603
39,4,0.61723024
40,4,0.5191216
41,4,0.39905518
42,4,3.3593836
43,4,0.11022892
44,4,0.58156013
45,4,0.27986452
46,4,2.0585845
47,5,0.018051669
48,5,0.0
49,5,0.5903084
50,5,0.012606132
51,5,0.0
52,5,0.014675709
53,5,5.085232
54,5,0.30516538
55,5,0.39532456
56,5,0.33829316
57,5,0.14305475
58,5,2.4301414
59,5,0.15755965
35,5,0.015619755
60,5,0.16785714
61,5,0.9743309
62,5,0.015283681
63,5,0.3557405
64,5,0.04957517
65,5,0.0
66,5,0.024960533
67,5,0.016457023
68,5,0.08920395
69,5,0.0
70,5,0.0035053515
71,5,0.16738704
72,5,2.9913484e-05
73,5,0.40773124
74,5,0.0
75,5,1.0
76,5,0.7042751
77,5,0.4585331
78,5,1.5017844
79,6,0.130309
80,6,0.32967788
67,6,0.12230208
81,6,0.11268491
82,6,0.020254483
83,7,0.0050295773
84,7,0.010909152
85,7,0.008529052
86,7,0.2673252
87,7,0.01942957
88,7,0.11303669
89,7,0.0
90,7,0.0
91,7,0.001491725
92,7,0.0
93,7,0.0006824634
94,7,0.03541511
95,7,0.16298977
96,7,0.07931629
97,7,0.1954963
98,7,0.0202382
99,7,0.008899377
100,7,0.19127443
101,7,0.13725406
102,7,0.44744444
103,7,0.22823897
104,7,4.0
105,8,0.002190342
106,8,0.016927317
107,8,0.5224023
108,8,0.401762
109,8,0.021664223
110,8,0.1492834
111,8,1.1011025
112,8,0.83564013
113,8,0.02738399
114,8,0.008172545
109,9,0.20647964
115,9,0.2493624
110,9,0.030379726
116,9,0.12056285
117,9,1.1346619
118,10,0.0016854905
119,10,0.07845834
109,10,0.0051989835
115,10,0.0
120,10,0.0012470508
117,10,0.037716247
109,11,0.48377517
110,11,0.10093899
112,11,0.32150242
121,11,0.2620086
122,11,0.46259046
123,12,0.9802119
124,12,0.4013544
125,12,0.022942206
126,12,2.9699724
127,12,0.23308365
128,12,0.062277514
129,12,0.6140138
130,12,0.0004654075
131,12,0.108128704
132,13,0.16461046
133,13,0.15993714
134,13,0.27076855
18,13,0.22612801
135,13,0.3811182
136,14,1.3594829
137,14,0.013596458
138,14,0.0019588654
139,14,11.137854
115,14,0.107531816
140,14,0.6016655
141,14,0.20366322
142,14,0.023346845
143,14,0.0
144,14,0.13001516
145,14,0.47172436
146,14,0.057341315
147,14,0.015200322
148,14,0.06743384
149,14,0.15369144
150,14,0.09921212
151,14,0.0012980446
152,14,0.00074828055
153,14,0.023131391
154,14,0.085577466
155,14,0.03631088
156,14,0.1480545
