user,item,error
0,0,0.6727335
1,0,0.0
2,0,0.4281125
3,0,0.15174863
4,0,1.0
5,0,0.22711363
6,0,0.7707057
7,0,0.007550739
8,0,0.17174245
9,0,0.038386513
10,0,0.0
11,0,1.0
12,0,0.00082576426
13,0,0.027107568
14,0,0.023081956
15,0,0.7294131
16,0,0.26137903
17,0,0.0
18,0,0.08789569
19,0,0.16251308
20,0,0.0
21,0,0.0054186876
22,0,0.023482999
23,1,0.031027423
24,1,0.10782817
25,1,0.9396678
26,1,0.56092894
27,1,0.023698319
28,1,1.4104632
29,1,0.8425983
30,1,0.6713034
31,1,0.53607166
32,1,0.12786257
33,1,0.57178015
34,1,0.1303689
35,1,1.3761692
36,1,0.30138925
37,1,1.1921709
38,2,0.34615496
39,2,0.40058565
40,2,1.1610516
41,2,0.15159932
42,2,1.6098559
43,2,0.0
44,2,0.00011213962
45,2,0.25168368
46,2,0.0
47,2,0.0060826717
48,2,0.2221674
49,2,0.0
50,2,3.1361697
51,2,0.0
52,2,0.084798925
53,2,0.0
12,2,0.0
54,2,0.09606242
13,2,0.0
55,2,0.031405024
56,2,0.024649544
57,2,0.1301094
58,2,0.44869375
59,2,0.15825544
60,2,0.43796018
61,2,0.0
62,2,0.09526925
63,2,0.0
64,2,0.012870048
65,2,0.09768665
66,2,0.0
67,2,0.6115092
68,2,0.09174571
69,2,0.027422512
70,2,0.008100457
71,2,0.0
72,2,0.017074045
73,2,0.0
74,2,0.0
75,2,0.0
76,2,0.0
77,2,0.3408139
78,2,0.17149633
79,2,0.0
80,2,0.0
81,2,0.0
82,2,0.16544418
83,3,0.8618292
84,3,2.790779
85,3,0.039614618
86,3,3.3807592e-06
87,3,0.055585574
88,3,0.002077963
89,3,0.0
90,3,0.0
91,3,0.02439961
92,3,4.1629043
93,3,10.4173565
94,3,0.07444194
95,3,0.32924926
96,3,0.28543505
97,3,0.1707314
98,3,0.024589166
99,3,0.62707716
100,3,0.41076216
101,3,0.03855486
2,3,1.7975153
102,3,0.0
103,3,0.34261623
104,3,0.01732506
105,3,0.015998784
106,3,0.03252417
107,3,0.0
108,3,1.5150133
109,3,0.08180814
110,3,0.07059743
111,3,0.03382776
112,3,0.33962184
113,3,0.8325447
114,3,0.087841414
115,3,1.0
116,3,0.1869914
117,3,0.17610699
118,3,0.23167826
119,3,0.45924374
120,3,0.0
121,3,0.46975422
