item,1992
0,0.24100437760353088
1,0.21225214004516602
2,0.23531560599803925
3,0.22245383262634277
4,0.21926116943359375
5,0.2018902599811554
6,0.22470419108867645
7,0.22922112047672272
8,0.2446766197681427
9,0.2101985663175583
10,0.2337632179260254
11,0.26981431245803833
12,0.23708269000053406
13,0.2130303680896759
14,0.23544922471046448
15,0.2162492722272873
16,0.24448516964912415
17,0.2388067990541458
18,0.22410492599010468
19,0.21151164174079895
20,0.20031040906906128
21,0.25575968623161316
22,0.2164148986339569
23,0.21272186934947968
24,0.23119455575942993
25,0.2233651727437973
26,0.24278555810451508
27,0.2183341383934021
28,0.23457030951976776
29,0.215513676404953
30,0.2445051372051239
31,0.22422608733177185
32,0.2261994481086731
33,0.2220810055732727
34,0.21870644390583038
35,0.217013880610466
36,0.23818980157375336
37,0.18805493414402008
38,0.2215500771999359
39,0.2613278925418854
40,0.20613551139831543
41,0.20569166541099548
42,0.21059167385101318
43,0.18844567239284515
44,0.23342068493366241
45,0.2022896558046341
46,0.2747764587402344
47,0.21638616919517517
48,0.25232958793640137
49,0.24494139850139618
50,0.25687140226364136
51,0.2642815411090851
52,0.2594459652900696
53,0.23036736249923706
54,0.21004898846149445
55,0.21863503754138947
56,0.21685661375522614
57,0.22512583434581757
58,0.23932220041751862
59,0.2576743960380554
60,0.22947105765342712
61,0.20365886390209198
62,0.22610880434513092
63,0.2177732288837433
64,0.2023082971572876
65,0.20841285586357117
66,0.24096441268920898
67,0.21532948315143585
68,0.23852598667144775
69,0.2212783545255661
70,0.238431915640831
71,0.25453314185142517
72,0.23913642764091492
73,0.1712365299463272
74,0.2426314800977707
75,0.22632211446762085
76,0.24985824525356293
77,0.21112461388111115
78,0.24406680464744568
79,0.25423532724380493
80,0.23575222492218018
81,0.23825959861278534
82,0.21273121237754822
83,0.21837998926639557
84,0.2236548513174057
85,0.22551026940345764
86,0.2252631038427353
87,0.22587347030639648
88,0.2308615744113922
89,0.2242903709411621
90,0.23049305379390717
91,0.22963379323482513
92,0.1943010836839676
93,0.22855426371097565
94,0.23348236083984375
95,0.21333961188793182
96,0.2602122724056244
97,0.24383683502674103
98,0.2517285645008087
99,0.22506974637508392
100,0.2219119668006897
101,0.2137422263622284
102,0.19994603097438812
103,0.22960121929645538
104,0.27626198530197144
105,0.20893733203411102
106,0.20009255409240723
107,0.20156130194664001
108,0.23676325380802155
109,0.26830580830574036
110,0.23893849551677704
111,0.2123919278383255
112,0.21126994490623474
113,0.2687816321849823
114,0.25865742564201355
115,0.21213078498840332
116,0.2255932241678238
117,0.20535323023796082
118,0.2532797157764435
119,0.2668253481388092
120,0.26741427183151245
121,0.19523368775844574
122,0.22374176979064941
123,0.243166983127594
124,0.2519284784793854
125,0.24514466524124146
126,0.20767971873283386
127,0.2025246024131775
128,0.23951411247253418
129,0.23657730221748352
130,0.2437945306301117
131,0.2432650476694107
132,0.23605522513389587
133,0.24569103121757507
134,0.2272169440984726
135,0.2724978029727936
136,0.25409138202667236
137,0.19003267586231232
138,0.22497160732746124
139,0.23855672776699066
140,0.1985488384962082
141,0.22452397644519806
142,0.21109707653522491
143,0.233271986246109
144,0.20319001376628876
145,0.2363181859254837
146,0.20407001674175262
147,0.2122824341058731
148,0.19814758002758026
149,0.30185356736183167
150,0.2258564680814743
151,0.23119662702083588
152,0.19294388592243195
153,0.24630853533744812
154,0.19405104219913483
155,0.2506137788295746
156,0.21430563926696777
157,0.21282552182674408
158,0.22973676025867462
159,0.27208027243614197
160,0.21672634780406952
161,0.24041317403316498
162,0.24960249662399292
163,0.24461424350738525
164,0.23082175850868225
165,0.2527173161506653
166,0.259185791015625
167,0.23794962465763092
168,0.22696039080619812
169,0.25662872195243835
170,0.24724914133548737
171,0.20951204001903534
172,0.22521325945854187
173,0.22355009615421295
174,0.19123733043670654
175,0.19517765939235687
176,0.23788025975227356
177,0.22343072295188904
178,0.25130701065063477
179,0.25956103205680847
180,0.22647258639335632
181,0.22110188007354736
182,0.22614184021949768
183,0.22062677145004272
184,0.24449491500854492
185,0.2353932410478592
186,0.23650071024894714
187,0.21853908896446228
188,0.24322344362735748
189,0.22611244022846222
190,0.2324322611093521
191,0.2300967127084732
192,0.24941356480121613
193,0.2463211715221405
194,0.2135356217622757
195,0.21232520043849945
196,0.2060573250055313
197,0.227480947971344
198,0.21214449405670166
199,0.23550783097743988
200,0.22075113654136658
201,0.21112845838069916
202,0.21992698311805725
203,0.250972718000412
204,0.24339111149311066
205,0.23233327269554138
206,0.21363690495491028
207,0.27281323075294495
208,0.2210320234298706
209,0.2268044501543045
