user,item,error
0,0,1.3091223
1,0,0.6055309
2,0,4.4534397
3,0,0.051365037
4,0,1.0121776
5,0,1.0645833
6,1,0.9672413
7,1,0.00026275893
8,1,1.5646077
9,1,0.013188123
10,1,0.0010683899
11,2,0.011746706
12,2,0.6518732
13,2,0.0071690604
14,2,1.2889297
15,2,0.4193023
16,3,0.59234494
17,3,0.37896994
13,3,1.5267168
8,3,0.7552363
18,3,1.4408534
19,3,0.4079316
10,3,0.31746876
20,3,0.0068427236
21,3,0.66575015
22,3,0.67741764
23,4,1.7179906
24,4,0.16828175
25,4,1.5723939
26,4,0.49035028
27,4,1.3748293
28,4,1.964267
29,4,3.7865934
30,4,0.09042003
31,4,0.5029665
32,4,1.1999875
33,4,0.40292862
34,4,0.19686615
35,4,1.9452381
36,4,11.5230465
37,4,0.05258834
38,4,0.03678253
39,4,0.54595375
40,4,0.44644347
41,4,0.5355893
42,4,2.9498103
43,4,0.11938178
44,4,0.7338498
45,4,0.47222623
46,4,2.6957042
47,5,0.008853015
48,5,0.0
49,5,0.6983013
50,5,0.010063118
51,5,0.0
52,5,0.037585787
53,5,5.1180162
54,5,0.39386764
55,5,0.56182355
56,5,0.43554
57,5,0.15129238
58,5,2.077621
59,5,0.075400986
35,5,9.893455e-05
60,5,0.093476586
61,5,1.0097301
62,5,0.04101875
63,5,0.500978
64,5,0.09364373
65,5,0.0
66,5,0.02746501
67,5,0.014420579
68,5,0.091458805
69,5,0.0
70,5,0.0043735765
71,5,0.25247228
72,5,0.0
73,5,0.5719529
74,5,0.0
75,5,0.7292673
76,5,0.59600216
77,5,0.5170952
78,5,1.7529347
79,6,0.10030522
80,6,0.23561844
67,6,0.14097784
81,6,0.093863025
82,6,0.048451953
83,7,0.00025282946
84,7,0.0007141138
85,7,1.3043399e-05
86,7,0.31392792
87,7,0.019697148
88,7,0.09014809
89,7,0.0
90,7,0.0
91,7,0.0009510124
92,7,0.0
93,7,0.002765797
94,7,0.05131436
95,7,0.23341365
96,7,0.06722672
97,7,0.14993556
98,7,0.05160989
99,7,0.00064555585
100,7,0.10865053
101,7,0.11737565
102,7,0.37517926
103,7,0.18910757
104,7,4.0
105,8,0.029691515
106,8,0.022886986
107,8,0.5038123
108,8,0.34189957
109,8,0.022455847
