item,1,777,1234,1476,1573,1771,1842,1992,2003,2020
0.0,0.1515919864177704,0.1469966918230056,0.1458270102739334,0.1424786448478698,0.1521918028593063,0.1428246796131134,0.1353373378515243,0.206281378865242,0.1424844413995742,0.1382403820753097
1.0,0.1818354278802872,0.1771661639213562,0.1954918056726456,0.1906964629888534,0.1725411564111709,0.1662018150091171,0.1698191314935684,0.41240769624710083,0.1684682965278625,0.1721985191106796
2.0,0.1535892337560653,0.1449614465236663,0.1499832570552826,0.1528448313474655,0.150366872549057,0.1475787311792373,0.1398978680372238,0.3241440951824188,0.1397835314273834,0.144148513674736
3.0,0.1461600512266159,0.1430263966321945,0.1515070647001266,0.1484730541706085,0.1433006078004837,0.1535743921995163,0.1411433964967727,0.26472169160842896,0.1383125036954879,0.1389093250036239
4.0,0.1488279551267624,0.1630280613899231,0.1462666988372802,0.1447427868843078,0.13698610663414,0.1421199738979339,0.1404056549072265,0.20878887176513672,0.137536734342575,0.140431135892868
5.0,0.2178402245044708,0.2258324325084686,0.2370174825191497,0.2451988160610199,0.2161417454481125,0.2399380654096603,0.2417917251586914,0.23458822071552277,0.1746024638414383,0.2160592973232269
6.0,0.2315791845321656,0.2352418452501297,0.2189171463251114,0.2197035402059555,0.2106874138116836,0.2375900745391845,0.2243234068155288,0.38965287804603577,0.217614397406578,0.239397332072258
7.0,0.2420623451471329,0.2214288711547852,0.2171630859375,0.2379877716302872,0.2206552475690841,0.2258780747652053,0.2381743341684341,0.2218855321407318,0.1987667083740234,0.2361820936203003
8.0,0.2360620945692062,0.233097031712532,0.2328405678272248,0.2473538815975189,0.2377026528120041,0.2536070346832275,0.2341914623975753,0.2205800712108612,0.2137329876422882,0.2156889140605926
9.0,0.137577936053276,0.1487596035003662,0.1359191387891769,0.1396632641553878,0.1465046554803848,0.1339768767356872,0.1282027065753936,0.3175712823867798,0.1392109096050262,0.1344751715660095
10.0,0.1284619718790054,0.1367593109607696,0.1294816583395004,0.1377798616886139,0.12969970703125,0.142379030585289,0.144422560930252,0.29787734150886536,0.1235623657703399,0.1333735287189483
11.0,0.2934123277664185,0.2776735126972198,0.2523864209651947,0.2909274995326996,0.2948052585124969,0.2911805808544159,0.2495858371257782,0.3530592918395996,0.2615194320678711,0.2924818992614746
12.0,0.1463083177804947,0.1476535648107528,0.1682207584381103,0.1593868434429168,0.1469820886850357,0.1586453020572662,0.1557663828134536,0.1798970103263855,0.1449018716812133,0.1506978422403335
13.0,0.1515300571918487,0.1374483406543731,0.137066438794136,0.1498455107212066,0.1430633962154388,0.1331282407045364,0.1334374696016311,0.3197520077228546,0.1523942053318023,0.1301496773958206
14.0,0.2125219851732254,0.1862516701221466,0.1945702731609344,0.2125213593244552,0.196985438466072,0.1980568468570708,0.2059576213359832,0.22048409283161163,0.1901604980230331,0.1936317384243011
15.0,0.212340623140335,0.1827122271060944,0.2135136425495148,0.2158962935209274,0.2012932002544403,0.2190369367599488,0.2033536732196808,0.21959595382213593,0.1995246261358261,0.2013721913099289
16.0,0.2248637080192566,0.2255314588546753,0.2312687933444977,0.2205121517181396,0.2240826040506363,0.2165904343128204,0.2086075991392136,0.2515111267566681,0.207254871726036,0.1956887245178222
17.0,0.2851487398147583,0.2715323269367218,0.2649530768394469,0.2456848174333572,0.283400148153305,0.2532141506671905,0.2613533735275269,0.20704945921897888,0.2607475817203522,0.2734326124191284
18.0,0.1536106467247009,0.1397916972637176,0.1451205164194107,0.1446699649095535,0.1498990654945373,0.144194558262825,0.1450498700141906,0.18614260852336884,0.125481367111206,0.1139934286475181
19.0,0.2084034383296966,0.2183559834957122,0.2135778665542602,0.2172689288854599,0.2200717777013778,0.2031182944774628,0.2216940224170684,0.2401738464832306,0.1815086156129837,0.2040665447711944
20.0,0.1437242329120636,0.1431108862161636,0.1563768535852432,0.1559282392263412,0.1413303762674331,0.1409053653478622,0.1426452547311782,0.24248751997947693,0.1172660663723945,0.1495838016271591
21.0,0.2243067175149917,0.2274173349142074,0.2366280704736709,0.2254353910684585,0.2275926917791366,0.2015798538923263,0.2639474570751189,0.25660136342048645,0.2100310772657394,0.2315833121538162
22.0,0.1452587693929672,0.1342896074056625,0.1369075775146484,0.1362503916025161,0.1273246109485626,0.1173310577869415,0.1238261610269546,0.2194620817899704,0.1223920285701751,0.137972205877304
23.0,0.169327974319458,0.1797686964273452,0.1582295298576355,0.1783894151449203,0.1539001613855362,0.1702848672866821,0.1674306094646454,0.28424757719039917,0.1540498882532119,0.1538728177547454
24.0,0.2826653718948364,0.2645732462406158,0.2812894880771637,0.2536742985248565,0.2709314525127411,0.2556606233119965,0.2764650583267212,0.2584191560745239,0.261412650346756,0.2578054964542389
25.0,0.1310047507286071,0.1407139748334884,0.1405918449163437,0.1407590061426162,0.1418051421642303,0.1465576142072677,0.1381835043430328,0.24157150089740753,0.1214388832449913,0.1112232655286789
26.0,0.2056758403778076,0.2367805391550064,0.2466379553079605,0.2373808175325393,0.2250815480947494,0.2177980840206146,0.2436869442462921,0.21491862833499908,0.2191588878631592,0.2295291423797607
27.0,0.1643987596035003,0.1640182584524154,0.1689501255750656,0.1723997592926025,0.1733148843050003,0.1591876596212387,0.1698179394006729,0.24856320023536682,0.1507450342178344,0.1508418172597885
28.0,0.1587948948144912,0.1579085737466812,0.1561590284109115,0.149840772151947,0.1505128890275955,0.1630183309316635,0.1571972519159317,0.3045407235622406,0.1391218900680542,0.1459053307771682
29.0,0.1618691533803939,0.155508354306221,0.157582402229309,0.1500840336084365,0.1551276594400406,0.1531694680452346,0.1534877568483352,0.24069860577583313,0.1197868287563324,0.1544818133115768
30.0,0.2726001441478729,0.2470749914646149,0.2457396686077118,0.2618066966533661,0.2432886809110641,0.255486786365509,0.2452384233474731,0.22114060819149017,0.2231014668941497,0.2577742338180542
31.0,0.2192310243844986,0.217448592185974,0.2166993468999862,0.2217286974191665,0.2160070985555648,0.2041927427053451,0.2095383256673813,0.2542378008365631,0.2060259580612182,0.1981406956911087
32.0,0.1422013938426971,0.1473963409662246,0.1389018595218658,0.1421801596879959,0.1366315186023712,0.1393936574459076,0.1419423073530197,0.2035723626613617,0.1280826479196548,0.129187598824501
33.0,0.2356463372707367,0.2138518691062927,0.2490449398756027,0.2623292505741119,0.22453972697258,0.2507905662059784,0.23990598320961,0.19940225780010223,0.2175759971141815,0.2154782861471176
