user,item,error
0,0,1.3270434
1,0,0.373176
2,0,4.888876
3,0,0.016109468
4,0,0.70818853
5,0,0.6672068
6,1,0.8738308
7,1,0.014049878
8,1,1.29994
9,1,0.00019715489
10,1,0.00047011016
11,2,0.0029216825
12,2,0.79606974
13,2,0.029182322
14,2,0.97843575
15,2,0.536635
16,3,0.6859699
17,3,0.4882046
13,3,1.1706998
8,3,0.432311
18,3,1.5975838
19,3,0.28758976
10,3,0.30069384
20,3,0.0
21,3,0.83898854
22,3,0.7341881
23,4,1.9239517
24,4,0.15302667
25,4,1.1729974
26,4,0.21671322
27,4,1.4565412
28,4,2.3291512
29,4,3.9459522
30,4,0.07359248
31,4,0.40372688
32,4,1.4155623
33,4,0.40189412
34,4,0.19327834
35,4,1.5758944
36,4,12.408504
37,4,0.030448083
38,4,0.011744536
39,4,0.7641679
40,4,0.3786031
41,4,0.32584837
42,4,3.0477993
43,4,0.13767731
44,4,0.6227047
45,4,0.33758023
46,4,2.1161327
47,5,0.0
48,5,0.0
49,5,0.3720507
50,5,0.0
51,5,0.0
52,5,0.0032342493
53,5,5.5995927
54,5,0.25240904
55,5,0.26356494
56,5,0.30382922
57,5,0.09735518
58,5,2.1761043
59,5,0.04136095
35,5,0.031986874
60,5,0.08177133
61,5,0.67154425
62,5,0.007833773
63,5,0.36037076
64,5,0.036238045
65,5,0.0
66,5,0.00010624068
67,5,0.00031971012
68,5,0.007018258
69,5,0.0
70,5,0.0
71,5,0.07000246
72,5,0.0
73,5,0.22970062
74,5,0.0
75,5,1.0
76,5,0.54690754
77,5,0.3808027
78,5,1.2107589
79,6,0.014879632
80,6,0.14622651
67,6,0.22793336
81,6,0.08156474
82,6,0.0013115138
83,7,0.023421368
84,7,0.0
85,7,0.058767088
86,7,0.077362426
87,7,0.0
88,7,0.034879636
89,7,0.0
90,7,0.0
91,7,0.032461077
92,7,0.0
93,7,0.0
94,7,0.003769601
95,7,0.2968219
96,7,0.028174268
97,7,0.067933284
98,7,0.0077753034
99,7,0.0
100,7,0.33067632
101,7,0.06768743
102,7,0.20360726
103,7,0.1375549
104,7,4.0
105,8,0.0
106,8,0.057793
107,8,0.6602117
108,8,0.50703317
109,8,0.0496679
110,8,0.08363613
111,8,0.7393091
112,8,0.4984129
113,8,0.0057519944
114,8,0.049676083
109,9,0.10763582
115,9,0.108707115
110,9,0.09268983
116,9,0.024456177
117,9,1.5098939
118,10,0.0
119,10,0.034149155
109,10,0.0148794
115,10,0.0
120,10,0.0006232655
117,10,0.018649405
109,11,0.56895214
110,11,0.1311828
112,11,0.15114775
121,11,0.14528805
122,11,0.35621503
123,12,1.2822866
124,12,0.1830085
125,12,0.004875788
126,12,3.383825
127,12,0.12406552
128,12,0.13665655
129,12,0.44115254
130,12,0.029016225
131,12,0.0405181
132,13,0.07893937
133,13,0.087451786
134,13,0.3557661
18,13,0.13155508
135,13,0.14869846
136,14,1.012881
137,14,0.002923255
138,14,0.0
139,14,10.939265
115,14,0.05527169
140,14,0.52845657
141,14,0.2133342
142,14,0.0025423975
143,14,0.0
144,14,0.048341177
145,14,0.32595018
146,14,0.016177446
