user,item,error
0,0,1.4367547
1,0,0.5374453
2,0,4.7071404
3,0,0.031086583
4,0,0.82002425
5,0,0.77862227
6,1,0.8585915
7,1,0.01725227
8,1,1.4211526
9,1,0.005128569
10,1,0.005239012
11,2,0.0029002007
12,2,0.9032055
13,2,0.10178611
14,2,0.83544403
15,2,0.6373865
16,3,0.601613
17,3,0.51583344
13,3,1.0374318
8,3,0.53992313
18,3,1.5872389
19,3,0.19976768
10,3,0.38538557
20,3,0.001195001
21,3,0.76161146
22,3,0.76673067
23,4,2.1115403
24,4,0.09304351
25,4,1.046609
26,4,0.20330615
27,4,1.7169232
28,4,2.5316825
29,4,4.4540424
30,4,0.055185627
31,4,0.35284716
32,4,1.652416
33,4,0.30759516
34,4,0.22416908
35,4,1.3953698
36,4,13.244011
37,4,0.01898522
38,4,0.007618512
39,4,0.7865027
40,4,0.26234823
41,4,0.28965658
42,4,2.7224617
43,4,0.20559028
44,4,0.5212236
45,4,0.3988793
46,4,1.9689881
47,5,0.0
48,5,0.0
49,5,0.45236227
50,5,0.00017238932
51,5,0.0
52,5,0.0
53,5,5.618997
54,5,0.23547821
55,5,0.25362557
56,5,0.21400647
57,5,0.0696786
58,5,2.4919899
59,5,0.039893184
35,5,0.042103596
60,5,0.10075122
61,5,0.7894318
62,5,0.0028221542
63,5,0.2978739
64,5,0.041541714
65,5,0.0
66,5,0.00011866496
67,5,0.0009528956
68,5,0.017238555
69,5,0.0
70,5,0.0
71,5,0.09586389
72,5,0.0
73,5,0.34789822
74,5,0.0
75,5,1.0
76,5,0.4486599
77,5,0.42829162
78,5,1.1410372
79,6,0.01848489
80,6,0.118961364
67,6,0.25312585
81,6,0.031052964
82,6,0.0010226618
83,7,0.031848013
84,7,0.0
85,7,0.061413284
86,7,0.13199821
87,7,0.0
88,7,0.067893274
89,7,0.0
90,7,0.0
91,7,0.037856955
92,7,0.0
93,7,0.0
94,7,0.019634826
95,7,0.43628174
96,7,0.01280813
97,7,0.07831229
98,7,0.005771974
99,7,0.0
100,7,0.27540335
101,7,0.034343466
102,7,0.2562436
103,7,0.1707507
104,7,4.0
105,8,0.0016208162
106,8,0.041311987
107,8,0.68919677
108,8,0.44333357
109,8,0.036529463
110,8,0.076124825
111,8,0.8810578
