user,item,error
0,0,0.77889323
1,0,0.0
2,0,0.5288809
3,0,0.1253559
4,0,1.0
5,0,0.318771
6,0,0.73783463
7,0,0.0040188082
8,0,0.12875246
9,0,0.049955346
10,0,0.0
11,0,0.9592564
12,0,0.00022385306
13,0,0.021712676
14,0,0.003932281
15,0,0.702812
16,0,0.31152162
17,0,0.0
18,0,0.052741323
19,0,0.08247999
20,0,0.0
21,0,0.027905663
22,0,0.04796825
23,1,0.00014811657
24,1,0.062729806
25,1,0.6218237
26,1,0.5967814
27,1,0.041825596
28,1,1.6037964
29,1,0.8644722
30,1,0.79570264
31,1,0.47992995
32,1,0.053250443
33,1,0.7419289
34,1,0.042943124
35,1,0.9939286
36,1,0.43730596
37,1,1.1334412
38,2,0.31741664
39,2,0.4345908
40,2,1.0912175
41,2,0.16374102
42,2,1.2296213
43,2,0.0
44,2,0.0
45,2,0.26678455
46,2,0.0
47,2,0.005535849
48,2,0.25934592
49,2,0.0
50,2,3.607808
51,2,0.0
52,2,0.057555497
53,2,0.0
12,2,0.0
54,2,0.12770337
13,2,0.0
55,2,0.02920269
56,2,3.3792385e-05
57,2,0.1134796
58,2,0.3738148
59,2,0.20352207
60,2,0.46295246
61,2,0.0
62,2,0.045940295
63,2,0.0
64,2,0.0218151
65,2,0.16676062
66,2,0.0
67,2,0.43999857
68,2,0.06700041
69,2,0.008593246
70,2,0.0052043484
71,2,0.0
72,2,0.015376255
73,2,0.0
74,2,0.0
75,2,0.0
76,2,0.0
77,2,0.3366721
78,2,0.30334055
79,2,0.0
80,2,0.0
81,2,0.0
82,2,0.096436694
83,3,0.6945075
84,3,2.943713
85,3,0.061406195
86,3,0.0
87,3,0.044291884
88,3,0.0
89,3,0.0
90,3,0.0
91,3,0.023344222
92,3,4.3458424
93,3,10.852005
94,3,0.043744653
95,3,0.46553862
96,3,0.22906756
97,3,0.25131398
98,3,0.0024290518
99,3,0.5418379
100,3,0.3064786
101,3,0.0042568054
2,3,1.8710601
102,3,0.0
103,3,0.33396116
104,3,0.0075314427
105,3,0.0076962896
106,3,0.022669002
107,3,0.0
108,3,1.4221407
109,3,0.08933359
110,3,0.018342925
111,3,0.0
112,3,0.34621948
113,3,0.7939138
114,3,0.042938184
115,3,1.0
116,3,0.23932189
117,3,0.20642829
118,3,0.30600044
119,3,0.40257272
120,3,0.0
121,3,0.51098657
122,3,0.06279097
123,3,0.1105518
124,3,8.195235e-05
125,3,0.17187765
126,3,0.0035747462
127,3,0.0007803392
128,3,0.37441033
129,3,1.2010084
130,3,0.23109588
131,3,0.0
132,3,4.0605626
133,3,1.9122483
134,3,0.39170757
135,3,0.0
136,3,1.9223013
137,3,0.30693015
138,3,0.6660038
139,3,3.1533055
140,3,0.00057772594
141,3,0.0
142,3,0.30400166
143,3,0.043213904
144,3,0.00069316814
145,3,0.0
146,3,0.5027001
147,3,0.0
148,3,0.009983012
149,3,0.0030407899
150,3,0.17871353
151,3,0.32860222
152,3,0.07933455
153,3,0.23336989
154,3,9.228218e-05
155,3,0.3427949
156,3,0.0320951
157,3,0.36545232
158,3,0.005787635
159,3,0.00028972054
160,3,1.8488171
161,3,0.0
162,3,0.5600465
54,3,0.3599358
163,3,11.098269
164,3,0.11745277
13,3,0.0
165,3,0.68439466
166,3,0.0
167,3,0.72296035
168,3,1.3972073
169,3,0.012928755
170,3,0.0
171,3,1.21579
172,3,0.13010493
173,3,0.0
174,3,0.2816255
175,3,2.1142213
176,3,2.9852858
177,3,0.012170417
178,3,0.0
179,3,0.23640375
180,3,1.805848
181,3,1.6443483
182,3,0.13639756
183,3,0.8444149
184,3,0.12818298
185,3,0.00060010457
186,3,0.00029913776
187,3,0.014295906
188,3,0.19147801
189,3,0.03535268
190,3,0.31960398
191,3,0.0
192,3,1.02267
193,3,0.0
194,3,3.0137227
195,3,0.29673773
196,3,0.03801205
197,3,0.15365893
198,3,0.0
199,3,0.48420575
200,3,0.023541639
201,3,0.047895383
202,3,0.9176438
203,3,0.060057424
204,3,0.03192516
205,3,0.0
206,3,0.028739583
207,3,2.2933235
78,3,0.48825026
208,3,0.2008873
81,3,0.9437945
209,3,0.20758767
210,3,0.021307342
211,3,0.520697
82,3,0.16625473
212,4,0.028599583
213,4,0.2692324
112,4,0.29628024
214,4,0.0
215,4,0.02119265
216,4,0.45258614
130,4,3.2058856
217,4,0.3774603
218,4,0.1962421
219,4,0.015997216
54,4,0.17951834
220,4,0.0
221,4,0.0067851776
222,4,0.0
223,4,0.030894186
224,4,0.16452496
225,4,0.038321704
226,4,0.0
227,4,0.33691397
228,4,0.0
229,5,0.9818649
230,5,0.0
231,5,0.094165966
232,5,0.05728264
233,5,0.10766539
234,6,0.9180476
235,6,0.33587134
236,6,0.022726474
237,6,0.025224598
238,6,0.07747268
239,6,0.15853934
234,7,0.33086884
235,7,0.0189201
236,7,0.0
237,7,0.0885557
238,7,0.013607692
239,7,0.0
234,8,0.052903738
131,8,1.0
240,8,0.2284372
236,8,0.0
237,8,0.038376983
238,8,0.14013833
239,8,0.0
241,8,0.116115585
242,8,0.062877506
243,8,0.0754023
244,9,8.160737e-05
245,9,0.07612601
246,9,0.02892662
113,9,0.7344721
247,9,0.0
131,9,0.0
248,9,0.0
249,9,0.22898999
236,9,0.0
250,9,1.175279
237,9,0.14136519
238,9,0.11847504
251,9,0.001523049
239,9,0.0
60,9,0.4169309
252,9,0.07252916
81,9,0.041019328
253,9,0.14760605
254,10,0.0
255,10,0.037080348
256,10,0.042309124
257,10,0.14655928
131,10,0.010924199
258,10,1.0495213e-05
249,10,0.15267359
236,10,0.0
237,10,0.12935542
259,10,0.0
238,10,0.005911851
260,10,0.3673631
261,10,0.0036924176
262,10,0.9771207
263,10,1.6581153
264,11,0.12866965
265,11,0.4242618
266,11,0.7747842
267,11,0.0
268,11,0.0
269,12,0.0
270,12,0.034441624
271,12,1.7146641
272,12,0.11163763
273,12,1.0
274,12,0.009360336
275,12,0.0
276,12,0.7145244
277,12,0.051967334
278,12,0.3160078
279,12,0.15631932
280,12,0.33243686
281,12,1.4453156
282,13,0.20494
283,13,0.0
284,13,0.0
285,13,0.111841016
286,13,0.17680806
287,13,0.03965791
288,13,0.5789667
289,13,0.0
290,13,0.0
291,13,0.0
292,13,7.1814604e-05
293,13,0.0067966515
294,13,0.39327952
295,13,0.0
296,13,0.0
297,13,0.3609779
298,13,0.0
299,13,0.0
300,13,0.0
301,13,0.0
285,14,0.62230587
302,14,0.20398398
303,14,0.0
304,14,0.0
305,14,0.084533356
306,14,1.6818421
307,14,0.82218814
308,14,1.1915253
309,14,0.02727757
310,14,0.05365548
302,15,0.08195605
311,15,0.0035236129
106,15,0.0454677
303,15,0.0
307,15,1.0
312,15,4.0
308,15,0.92661667
309,15,0.0037850747
313,15,0.0
314,15,0.0250643
86,16,0.06280316
88,16,0.0024459548
315,16,0.027432304
138,16,0.01904703
316,16,1.9323183
317,16,3.7629766
318,16,0.34965375
184,16,0.11085609
88,17,0.0061789984
315,17,0.013740064
33,17,1.5806891
184,17,5.0687203
319,17,0.17909311
88,18,0.11484745
26,18,0.15636344
320,18,0.042682458
5,18,0.055759743
321,18,0.17243955
322,18,0.010062592
323,18,0.47082615
324,18,0.04685441
325,18,0.120034106
326,18,2.405122
153,18,0.93628275
327,18,5.5666146
328,18,0.058102462
294,18,2.2574177
60,18,0.0073670708
329,18,5.3072945e-05
68,18,0.030875582
330,18,0.32998407
331,18,0.0
282,19,0.68803656
332,19,0.045088023
294,19,1.027914
333,19,0.42139807
299,19,0.39170042
334,19,0.35185254
209,19,0.20330185
335,20,0.07284438
336,20,0.0
337,20,0.0
338,20,0.3124085
339,20,1.2956747
340,20,0.58609694
341,20,0.0
342,20,0.0
343,20,0.039249692
19,20,0.014435815
344,20,0.16767356
345,20,0.0045052967
346,21,0.004556909
304,21,0.0
347,21,0.026988525
307,21,0.8763582
348,21,1.1090449
349,21,0.36967304
311,22,0.8100379
346,22,0.5955634
109,22,0.28580713
350,22,0.0
351,22,0.0
289,22,0.05037614
291,22,0.0
352,22,0.044247538
353,22,0.064248465
354,22,0.47385028
355,22,0.002502213
299,22,0.385716
334,22,2.178855
356,23,1.8800392e-06
346,23,0.07235333
305,23,0.034370333
307,23,1.0
357,23,0.000103846025
358,23,0.06567599
359,23,0.0
360,23,0.18939383
361,23,0.0
362,24,0.0
363,24,0.0
307,24,0.5401824
291,24,0.031292565
364,24,0.004793464
365,24,0.43227777
293,24,0.76322615
366,24,0.031862654
283,25,0.029920537
