user,item,error
0,0,1.240396
1,0,0.6539542
2,0,4.9689603
3,0,0.029124435
4,0,0.9432285
5,0,1.1505917
6,1,1.0954301
7,1,0.00010668841
8,1,1.3819301
9,1,0.015253513
10,1,0.014938321
11,2,0.018674027
12,2,0.8771195
13,2,0.059713658
14,2,0.84119654
15,2,0.53834933
16,3,0.6723878
17,3,0.5154414
13,3,1.3710958
8,3,0.6665885
18,3,1.5204284
19,3,0.3157382
10,3,0.25658163
20,3,0.0064502875
21,3,0.81011003
22,3,0.76011205
23,4,1.724647
24,4,0.16725987
25,4,1.3566573
26,4,0.3223682
27,4,1.4762114
28,4,2.0102243
29,4,4.2980704
30,4,0.07917883
31,4,0.37959194
32,4,1.4129968
33,4,0.3397269
34,4,0.1560864
35,4,1.8225937
36,4,11.75617
37,4,0.041384224
38,4,0.049160488
39,4,0.62913674
40,4,0.3907788
41,4,0.5550497
42,4,2.7342808
43,4,0.10453947
44,4,0.58713853
45,4,0.31279883
46,4,2.5075128
47,5,0.0
48,5,0.0
49,5,0.61142343
50,5,0.0
51,5,0.0
52,5,0.005820766
53,5,5.6328926
54,5,0.26885
55,5,0.22315744
56,5,0.27685815
57,5,0.07234461
58,5,2.3766754
59,5,0.021960847
35,5,0.00943059
60,5,0.056463886
61,5,0.8624128
62,5,0.01907692
63,5,0.4482984
64,5,0.030903071
65,5,0.0
66,5,0.0051215026
67,5,0.0
68,5,0.012194944
69,5,0.0
70,5,0.0
71,5,0.24030216
72,5,0.0
73,5,0.32099864
74,5,0.0
75,5,1.0
76,5,0.4998642
77,5,0.48397616
78,5,1.4732299
79,6,0.09183153
80,6,0.21209781
67,6,0.16015308
81,6,0.11081101
82,6,0.019164879
83,7,2.7292557e-05
84,7,0.0
85,7,0.00394467
86,7,0.17224436
87,7,0.0043901163
88,7,0.06548232
89,7,0.0
90,7,0.0
91,7,0.032428782
92,7,0.0
93,7,0.000681766
94,7,0.02327186
95,7,0.35179767
96,7,0.019786255
97,7,0.084959514
98,7,0.06323673
99,7,0.0
100,7,0.23328881
101,7,0.0955774
102,7,0.31581965
103,7,0.12296601
104,7,4.0
105,8,0.011893314
106,8,0.012170681
107,8,0.5237169
108,8,0.48145434
109,8,0.04407759
110,8,0.131882
111,8,0.9370977
112,8,0.78137225
113,8,0.0018552165
114,8,0.0018175571
109,9,0.13558604
115,9,0.24805972
110,9,0.0401475
116,9,0.06517726
117,9,1.1293511
118,10,0.009276469
119,10,0.06015586
109,10,0.020060457
115,10,0.0
120,10,0.024058187
117,10,0.047564313
109,11,0.7809744
110,11,0.21797857
112,11,0.21398617
121,11,0.26547393
122,11,0.29428092
123,12,1.0943964
124,12,0.38131723
125,12,0.02163714
126,12,3.0573277
127,12,0.075549014
128,12,0.097427204
129,12,0.43246934
130,12,0.032662597
131,12,0.012648891
132,13,0.04156018
133,13,0.078922495
134,13,0.4653291
18,13,0.09088117
135,13,0.21359903
136,14,1.2168124
137,14,1.9479907e-05
138,14,0.0008658672
139,14,11.8310585
115,14,0.069506265
140,14,0.5653819
141,14,0.27301776
142,14,0.0060097035
143,14,0.0
144,14,0.09703141
145,14,0.32179558
146,14,0.03762037
147,14,0.00015237146
148,14,0.017256841
149,14,0.15019712
150,14,0.012744745
151,14,0.0
152,14,0.05367249
153,14,0.059506662
154,14,0.06164464
155,14,3.628143e-05
156,14,0.055048157
157,14,0.0
158,14,0.014082905
159,15,0.0409726
160,15,0.04376919
161,15,0.4833832
162,15,0.07743114
163,15,0.37215486
164,15,0.044295296
165,15,0.00356449
166,15,3.617524e-05
167,15,0.1296097
139,15,0.3877609
168,15,0.07296335
169,15,0.02540562
170,15,0.31032833
171,15,0.9886531
172,15,0.015801208
173,15,0.019174648
174,15,1.2923756
175,15,0.097221024
176,15,0.0
177,15,0.5520469
178,15,0.011174913
179,15,0.008859297
180,15,0.03133003
145,15,0.8005155
181,15,0.009924972
182,15,1.0593519
183,15,0.29283518
184,15,0.07945648
185,15,0.23700832
186,15,1.8216784
187,15,0.0026568526
188,15,0.3382
189,15,0.2270332
150,15,0.009122708
190,15,1.9520762
191,15,0.13538086
192,15,0.9202822
193,15,0.29095092
194,15,0.093800366
195,15,0.21767946
196,15,0.011550116
197,15,0.045567703
198,15,2.343309
199,15,0.08713705
200,15,0.089402586
201,15,0.21740901
202,15,1.174403
203,15,0.33007938
204,16,0.10788377
205,16,2.0235474
206,16,0.28774065
207,16,1.7808611
208,16,0.20112588
209,16,0.012791513
210,16,0.37228984
211,16,0.9758753
212,16,0.0
213,16,0.43210033
214,16,0.46050808
215,16,0.1679439
216,16,0.0
217,16,0.45411503
218,16,0.039524697
67,16,0.53460914
219,16,0.37625486
220,16,0.019921169
221,16,0.12639092
222,16,0.045080125
223,16,0.015181398
224,16,0.96660644
225,16,0.20270674
226,16,0.1036877
227,16,0.069273636
76,16,0.010192202
228,16,0.20981178
229,17,0.91981107
230,17,0.76808864
231,17,2.6051817
232,17,0.14772479
233,17,0.39993462
234,17,0.2601698
235,17,0.03690426
236,17,0.15903832
237,17,0.039310932
238,17,0.5277126
239,17,1.9288718
240,18,0.11349277
241,18,0.3358083
242,18,0.0052990997
208,18,0.20021762
243,18,0.071823046
244,18,0.20829262
245,18,0.30047476
246,18,0.5111727
247,18,0.016858647
248,18,0.0044166325
249,18,0.0
250,18,0.0
251,18,0.021516386
252,18,2.2372143
217,18,2.010968
253,18,0.024116801
254,18,0.14035083
220,18,0.0062547186
221,18,0.06579947
255,18,1.1985755
222,18,1.3726921
256,18,0.0982843
257,18,0.0019493378
258,18,0.09181447
225,18,0.3713873
226,18,0.019183101
259,18,0.0
260,19,0.33378097
261,19,0.0033684366
262,19,0.0
263,19,0.0
264,19,0.071540646
265,19,0.04920744
266,19,0.0003808367
267,19,0.30238903
41,19,0.20561017
268,19,0.0
269,19,0.103555694
270,19,0.03465416
271,19,0.4330054
228,19,0.11934422
272,20,0.0
273,20,0.046492003
274,20,0.0
93,20,0.0
275,20,0.028050186
276,20,0.04085204
277,20,0.0
278,20,0.057393394
279,20,0.0
54,20,0.14756502
280,20,0.0
